timestamp,temperature,vibration,pressure,operational_hours,efficiency_index,system_state,performance_score,fused,anomaly
2024-11-07 07:20:49.343755,62.30996904442048,44.539274601939375,18.0,18,0.8619997048064088,0,86.19997048064087,229.91121383180715,3.0
2024-11-07 08:20:49.343756,68.54555334220149,44.6664969718036,25.3556217842754,19,0.9564252203419659,0,95.64252203419659,254.16661935281905,0.0
2024-11-07 09:20:49.343757,64.65296370870682,49.34786748711216,27.315123192724254,20,0.9149219216710341,0,91.49219216710341,253.7230684773177,0.0
2024-11-07 10:20:49.343757,74.11383935462753,48.53988066301339,27.986821160741542,21,0.9335950364994196,0,93.35950364994196,265.9336398648238,0.0
2024-11-07 11:20:49.343758,70.49672077408918,48.25324471493646,24.65871962802861,22,0.9391551605580726,0,93.91551605580726,260.2633563334196,0.0
2024-11-07 12:20:49.343759,74.1139618284987,48.0539658812487,30.09217160022702,23,0.9496403084913616,0,94.96403084913617,271.1737704676019,0.0
2024-11-07 13:20:49.343759,68.45236544285072,57.39457854838223,24.050370767081773,24,0.8666507489069307,0,86.66507489069308,261.4290403979147,0.0
2024-11-07 14:20:49.343760,68.47600938339546,49.45514314949297,28.36940134853801,25,0.9485427407321726,0,94.85427407321725,267.1033706953759,0.0
2024-11-07 15:20:49.343761,67.77012078528166,50.2618156762341,38.56546033593885,26,0.8918904512422874,0,89.18904512422874,272.67833237292564,0.0
2024-11-07 16:20:49.343762,74.59492207840303,55.26064848924814,27.47029145875255,27,0.8819100811414363,0,88.19100811414363,273.39878022168875,0.0
2024-11-07 17:20:49.343762,77.33555680005242,54.40861399649023,38.78095073500213,28,0.8263394008372955,0,82.63394008372956,281.9854010161116,0.0
2024-11-07 18:20:49.343763,73.77868001617547,52.0405051222616,35.70049121057568,29,0.888069452903641,0,88.8069452903641,280.2146910922805,0.0
2024-11-07 19:20:49.343764,75.34430209407115,57.31964392444209,31.227648500430146,30,0.8715111307812959,0,87.1511130781296,281.9142187278543,0.0
2024-11-07 20:20:49.343764,72.17094358082817,58.44493146286719,36.48604621491428,31,0.8516200756183985,0,85.16200756183984,284.1155488960679,0.0
2024-11-07 21:20:49.343765,74.04429762275976,53.63357074451061,32.61581375315222,32,0.8961162631863449,0,89.61162631863448,282.80142470224337,0.0
2024-11-07 22:20:49.343766,70.62727839574839,53.39918790833035,38.64886500266731,33,0.8818657539570509,0,88.18657539570509,284.7437724564082,0.0
2024-11-07 23:20:49.343766,71.50245755202135,52.95881861902981,36.04755351363265,34,0.8958923461249548,0,89.58923461249549,284.9939566433043,0.0
2024-11-08 00:20:49.343767,74.36466359211347,51.99816502398244,23.960735115596698,35,0.8819076320956655,0,88.19076320956654,274.39623457335483,0.0
2024-11-08 01:20:49.343767,65.53613711244682,53.059021154100435,28.629420155543453,36,0.9052512584318594,0,90.52512584318593,274.6549555237085,0.0
2024-11-08 02:20:49.343768,73.42057632605648,43.826408318338,29.499910899624872,37,0.9644094400764919,0,96.4409440076492,281.152248991745,0.0
2024-11-08 03:20:49.343769,68.55131803729039,48.62489572923068,27.148478067148805,38,0.9464761539477188,0,94.64761539477188,277.91878338238945,0.0
2024-11-08 04:20:49.343769,73.5790332578943,50.017188389000744,26.62434423043519,39,0.9184831823388895,0,91.84831823388895,281.98736729355807,0.0
2024-11-08 05:20:49.343770,64.11298093418118,39.109018270053255,26.73261875128303,40,0.8968941106244884,0,89.68941106244884,260.5409231285908,0.0
2024-11-08 06:20:49.343771,74.43282527926922,45.898006282317574,28.389052057838942,41,0.9516106007944098,0,95.16106007944099,285.8325542996611,0.0
2024-11-08 07:20:49.343771,66.80882888295095,47.12203570057922,29.940363981559674,42,0.9626614424657098,0,96.26614424657099,283.1000342541265,0.0
2024-11-08 08:20:49.343772,63.54387892803905,44.64484797670053,31.731099086816144,43,0.9399765087518891,0,93.99765087518891,277.85745337549656,0.0
2024-11-08 09:20:49.343773,68.0096448098293,51.504414520539775,26.990405058528317,44,0.9223564474663234,0,92.23564474663235,283.66246558299605,0.0
2024-11-08 10:20:49.343773,59.78176005259755,41.232749094480475,24.096020183664915,45,0.8625377003252375,0,86.25377003252375,257.226837063592,0.0
2024-11-08 11:20:49.343774,63.0302956943371,42.8550480017523,29.15358504360245,46,0.9302739514523919,0,93.02739514523918,274.99659783638344,0.0
2024-11-08 12:20:49.343775,61.99446628397931,42.09245970169824,30.040627372030812,47,0.9231631651785874,0,92.31631651785874,274.36703304074564,0.0
2024-11-08 13:20:49.343776,68.59677502999297,52.72278933407245,26.22918900907961,48,0.9133529623333309,0,91.33529623333308,287.79740256881144,0.0
2024-11-08 14:20:49.343776,76.7519261777593,55.48242677572716,33.771413823750414,49,0.8567463518766307,0,85.67463518766307,301.53714831677655,0.0
2024-11-08 15:20:49.343777,71.21230620218385,53.422184291555126,30.36737167635351,50,0.9327436301983435,0,93.27436301983435,299.20896882012516,0.0
2024-11-08 16:20:49.343778,72.18017097818982,54.605058265141274,31.618745963683153,51,0.9096019886302908,0,90.96019886302909,301.27377605867366,0.0
2024-11-08 17:20:49.343779,67.63757331911262,51.32311634413362,26.612558845652337,52,0.9183884737180721,0,91.8388473718072,290.33048435442385,0.0
2024-11-08 18:20:49.343779,72.39205460837249,49.82576174651337,36.28269417600914,53,0.9088575228376655,0,90.88575228376655,303.2951203374992,0.0
2024-11-08 19:20:49.343780,71.75399377912,48.32079433555878,34.469816794304236,54,0.9355340654738656,0,93.55340654738656,303.0335455218434,0.0
2024-11-08 20:20:49.343781,78.78137526141478,50.695638597452714,31.617836661127757,55,0.8885193892660246,0,88.85193892660246,305.83530883586377,0.0
2024-11-08 21:20:49.343781,71.82451585115076,56.03351094030623,37.116963176693666,56,0.8659645831403524,0,86.59645831403525,308.4374128653262,0.0
2024-11-08 22:20:49.343782,76.26854363857136,55.405292570367074,36.39749201773827,57,0.8432061243752166,0,84.32061243752166,310.2351467885736,0.0
2024-11-08 23:20:49.343783,73.50939137228863,52.68587754726438,29.02488139778869,58,0.9171929444395289,0,91.71929444395289,305.8566377057341,0.0
2024-11-09 00:20:49.343783,71.56181458567218,40.63277246097153,28.72311216333419,59,0.9512167456929511,0,95.12167456929511,295.99059052496597,0.0
2024-11-09 01:20:49.343784,64.52651353220374,49.142022004400125,30.45084741530792,60,0.9302845386224492,0,93.02845386224492,298.07812135277914,0.0
2024-11-09 02:20:49.343784,68.18379816589729,45.39320834947123,28.204419396796364,61,0.9724352034052434,0,97.24352034052434,300.99738145609444,0.0
2024-11-09 03:20:49.343785,64.43555535777823,47.59256678133959,25.90478948419283,62,0.9156687848602947,0,91.56687848602947,292.4154588942004,0.0
2024-11-09 04:20:49.343786,71.50241043224322,49.02487123899249,32.87402980868565,63,0.9432758232613608,0,94.32758232613608,311.6721696293188,0.0
2024-11-09 05:20:49.343786,62.83810268998063,42.98395842432886,29.04888515768989,64,0.9290625478561771,0,92.90625478561772,292.7062636054733,0.0
2024-11-09 06:20:49.343787,62.56859610700557,42.428589220404604,26.84466650172876,65,0.9087402484356908,0,90.87402484356907,288.6246169211437,0.0
2024-11-09 07:20:49.343788,63.19528514595692,42.681382903933006,28.70804039822849,66,0.927324382580769,0,92.7324382580769,294.2444710887761,0.0
2024-11-09 08:20:49.343788,67.75981338533211,42.59751243766019,20.33385756067729,67,0.9035411336936697,0,90.35411336936697,288.94883788673025,0.0
2024-11-09 09:20:49.343789,68.67836825375537,47.85457721620507,33.08843886941529,68,0.9509396660036407,0,95.09396660036407,313.6662906057435,0.0
2024-11-09 10:20:49.343790,73.17277759856691,37.52752230160377,24.778367799512406,69,0.892709903541487,0,89.27099035414871,294.64236795737327,0.0
2024-11-09 11:20:49.343790,69.86341774102708,45.17784877489062,22.486504783685113,70,0.947748785827871,0,94.7748785827871,303.2503986682178,0.0
2024-11-09 12:20:49.343791,67.61554345860459,44.70623526174118,27.994764003974954,71,0.967641495999569,0,96.7641495999569,309.0483338202772,0.0
2024-11-09 13:20:49.343792,70.90289612638085,53.174612654273304,32.97377996305829,72,0.9192281245055451,0,91.92281245055452,321.89332931877254,0.0
2024-11-09 14:20:49.343792,72.39370961392211,57.69719851964381,22.84456377469716,73,0.8505511758866262,0,85.05511758866263,311.84114067281234,0.0
2024-11-09 15:20:49.343793,66.35769551379217,49.23119467510803,35.383256698030934,74,0.9098871968966367,0,90.98871968966367,316.8707537734914,0.0
2024-11-09 16:20:49.343794,68.47411466916095,52.38250544696087,29.59506889087799,75,0.9371845753582162,0,93.71845753582161,320.1073311181797,0.0
2024-11-09 17:20:49.343794,76.34417999125097,59.03216270858606,34.037601966915005,76,0.8342193307972479,0,83.42193307972478,329.6700970772741,0.0
2024-11-09 18:20:49.343795,73.13671212623575,55.512993653422555,33.77225624072834,77,0.882359914089691,0,88.2359914089691,328.5403133434454,0.0
2024-11-09 19:20:49.343796,66.2371069620507,53.07193465466845,25.645440925714357,78,0.8902789010597159,0,89.02789010597158,312.87265154946476,0.0
2024-11-09 20:20:49.343796,74.50681778281033,51.649900167742636,36.76493332832658,79,0.8783762211013696,0,87.83762211013696,330.6376496101179,0.0
2024-11-09 21:20:49.343797,77.31615681798117,55.70087416152475,37.30021100720357,80,0.8277345025562314,0,82.77345025562313,333.9184267448889,0.0
2024-11-09 22:20:49.343798,67.9535036005834,49.91946786356685,34.64766047026953,81,0.9216013130166866,0,92.16013130166866,326.6023645491051,0.0
2024-11-09 23:20:49.343798,75.82462750389242,49.43936760949824,36.686611489617256,82,0.8842223238352366,0,88.42223238352366,333.2570613103668,0.0
2024-11-10 00:20:49.343799,69.26088593591642,46.59887384439391,34.49420610559515,83,0.9541000808280474,0,95.41000808280474,329.71807404953825,0.0
2024-11-10 01:20:49.343800,63.02415248132057,47.70651695598238,18.0,84,0.8521290713505025,0,85.21290713505026,298.7957056437037,3.0
2024-11-10 02:20:49.343800,71.37926945260847,53.26054904420232,25.85160932179345,85,0.9074218105224517,0,90.74218105224517,327.1410306813719,0.0
2024-11-10 03:20:49.343801,65.96322227510375,48.895928148506684,23.266856674547373,86,0.9003053969005361,0,90.03053969005362,315.05685218511195,0.0
2024-11-10 04:20:49.343802,58.14599569399287,44.68895029894991,36.8229768946682,87,0.867768363366589,0,86.7768363366589,314.3025275876365,0.0
2024-11-10 05:20:49.343802,66.85980591079623,41.561519278701866,31.052931648752992,88,0.9476272930862989,0,94.76272930862989,323.1846134399673,0.0
2024-11-10 06:20:49.343803,68.5433624208148,48.97650083937039,31.081843496925966,89,0.9558731502876538,0,95.58731502876539,334.1448949361642,0.0
2024-11-10 07:20:49.343804,60.02050487712146,36.2109835477574,25.60195128256219,90,0.8408041241815696,0,84.08041241815695,296.7546562497796,0.0
2024-11-10 08:20:49.343804,63.966588942848006,42.92233051266327,28.509370096201753,91,0.9331155441270621,0,93.31155441270622,320.6429595085463,0.0
2024-11-10 09:20:49.343805,64.05723043430224,44.072653770299574,27.05158613358778,92,0.9317132453185507,0,93.17132453185508,321.2845081153632,0.0
2024-11-10 10:20:49.343806,69.05231290505778,46.525842201101604,27.537426284686386,93,0.9666413670219303,0,96.66413670219302,333.7463594600607,0.0
2024-11-10 11:20:49.343806,64.36836601568291,36.53589691272758,27.415864122952822,94,0.8861191165403663,0,88.61191165403663,311.8181578219403,0.0
2024-11-10 12:20:49.343807,75.19555067815116,53.60838335411493,35.4233707674074,95,0.8693438962506762,0,86.93438962506762,347.03103832099174,0.0
2024-11-10 13:20:49.343808,67.52314689518185,48.69949296714334,31.080911881173215,96,0.950438826452998,0,95.0438826452998,339.29787321525123,0.0
2024-11-10 14:20:49.343808,73.1340294238903,50.48449124786292,35.12525799964384,97,0.9068824138935957,0,90.68824138935958,347.33890247465024,0.0
2024-11-10 15:20:49.343809,71.7592131970032,48.55991965981081,33.94079732216825,98,0.9374294115701167,0,93.74294115701167,346.94030074756404,0.0
2024-11-10 16:20:49.343810,75.41414719300427,52.31553489020498,30.180720824937517,99,0.9113524819490195,0,91.13524819490195,348.95700358499766,0.0
2024-11-10 17:20:49.343810,77.04718415351776,54.65416589470851,38.98461827830868,100,0.825404409178568,0,82.5404409178568,354.0518136535704,0.0
2024-11-10 18:20:49.343811,73.1686571610039,52.57090725169683,33.05456189833903,101,0.9065302735640187,0,90.65302735640188,351.35368394100567,0.0
2024-11-10 19:20:49.343811,71.15928736637939,49.129045335687465,33.18988086928082,102,0.9429265345879777,0,94.29265345879777,350.7137935647334,0.0
2024-11-10 20:20:49.343812,76.93765868886386,52.99413812045203,36.62711617895002,103,0.8529702664168635,0,85.29702664168634,355.7089098963691,0.0
2024-11-10 21:20:49.343813,76.06290649685518,50.00584343163415,29.527233300561946,104,0.9201694574819816,0,92.01694574819817,352.5330984347314,0.0
2024-11-10 22:20:49.343813,74.38398920466578,54.93192243412284,31.121005067259986,105,0.8949996080526923,0,89.49996080526923,355.8318771193705,0.0
2024-11-10 23:20:49.343814,71.4662395377327,51.10631070663594,31.87449940593157,106,0.9363214596943163,0,93.63214596943163,355.01551707942616,0.0
2024-11-11 00:20:49.343815,71.78009339561113,44.10419509755559,32.848074238323875,107,0.9623258529024177,0,96.23258529024177,352.9272738746348,0.0
2024-11-11 01:20:49.343815,72.61397148233816,49.387848151189864,37.57254045074639,108,0.9015928511132476,0,90.15928511132476,358.63523804671246,0.0
2024-11-11 02:20:49.343816,68.84337262533755,45.64441338827968,24.52998162435437,109,0.9509754974690995,0,95.09754974690995,344.0662928823507,0.0
2024-11-11 03:20:49.343817,65.93425928968571,46.179916702505054,30.510660515107148,110,0.9596884801422452,0,95.96884801422452,349.5533730016647,0.0
2024-11-11 04:20:49.343817,70.15138068811275,50.160777773689425,25.33610529384226,111,0.9334208928383088,0,93.34208928383087,350.92377393231357,0.0
2024-11-11 05:20:49.343818,68.15308494775961,47.039395997361126,29.438562492354666,112,0.969468859593478,0,96.9468859593478,354.54739825641667,0.0
2024-11-11 06:20:49.343819,65.54740526432451,45.38003390881699,29.560857049603037,113,0.9627345728266059,0,96.27345728266059,350.72448807823173,0.0
2024-11-11 07:20:49.343819,62.3329649248165,44.56166675793459,25.755877689491488,114,0.9140190933981964,0,91.40190933981964,338.9664378054604,0.0
2024-11-11 08:20:49.343820,58.89143540224413,45.48822977842642,28.552985660614656,115,0.907751482563951,0,90.7751482563951,339.61555058024425,0.0
2024-11-11 09:20:49.343821,67.87265955995879,47.07930151181826,28.6578060995446,116,0.9619947417274051,0,96.19947417274051,356.77123608578955,0.0
2024-11-11 10:20:49.343821,63.62732973676544,43.101417726923366,18.0,117,0.8618237115373375,0,86.18237115373375,328.7729423289599,3.0
2024-11-11 11:20:49.343822,65.43950766643988,46.36794863456957,30.803463552147207,118,0.9529489735155063,0,95.29489735155063,356.85876617822277,0.0
2024-11-11 12:20:49.343822,68.76641930550257,51.66250860687242,28.238492591019433,119,0.9350286025526651,0,93.50286025526651,362.1053093612136,0.0
2024-11-11 13:20:49.343823,21.3765538620303,15.102725705599942,18.0,120,0.37337450848040654,2,-12.662549151959347,162.19010492415129,3.0
2024-11-11 14:20:49.343824,21.246077374140626,15.496389921473876,18.0,121,0.3750669616727351,2,-12.49330383272649,163.62423042456075,3.0
2024-11-11 15:20:49.343824,21.647392758681328,15.566711591501885,18.0,122,0.3784023112672601,2,-12.15976887327399,165.4327377881765,3.0
2024-11-11 16:20:49.343825,23.05585226122141,16.544873513985042,18.0,123,0.39498381576862474,2,-10.50161842313753,170.49409116783755,3.0
2024-11-11 17:20:49.343826,22.82631443287617,13.996948189719447,18.0,124,0.37635809102343565,2,-12.364190897656435,166.8354298159626,3.0
2024-11-11 18:20:49.343826,23.739664715983086,17.471131269404125,18.0,125,0.4060432421482876,2,-9.395675785171242,175.22116344236426,3.0
2024-11-11 19:20:49.343827,19.658408292725216,14.791096265009786,18.0,126,0.35902451052429285,2,-14.097548947570715,164.7109801206886,3.0
2024-11-11 20:20:49.343828,21.38723249094675,16.551672905165574,18.0,127,0.3831104323983425,2,-11.688956760165745,171.63305906834492,3.0
2024-11-11 21:20:49.343828,23.22770370427599,16.9450340570203,18.0,128,0.39887906302972564,2,-10.112093697027433,176.45952312729858,3.0
2024-11-11 22:20:49.343829,20.615118464391102,15.022266564478223,18.0,129,0.36739928993741033,2,-13.260071006258968,169.7447133125478,3.0
2024-11-11 23:20:49.343830,22.070990942115245,17.658335783392452,18.0,130,0.3953721738567728,2,-10.46278261432272,177.66191628504174,3.0
2024-11-12 00:20:49.343830,20.20272841864287,14.450624989638397,18.0,131,0.3606427029212289,2,-13.935729707877108,170.07826640332542,3.0
2024-11-12 01:20:49.343832,23.219075910443685,17.202097932481955,18.0,132,0.4005311951006678,2,-9.946880489933221,180.87482454809307,3.0
2024-11-12 02:20:49.343833,18.227647096337062,13.16843617894073,18.0,133,0.33798705378582206,2,-16.201294621417794,166.5327757076458,3.0
2024-11-12 03:20:49.343834,20.041039593780773,14.555252557115226,18.0,134,0.3601852998601547,2,-13.981470013984534,172.97500743677162,3.0
2024-11-12 04:20:49.343835,18.754097765919198,13.018961778811073,18.0,135,0.3407509197105443,2,-15.924908028945573,169.18890243549527,3.0
2024-11-12 05:20:49.343835,20.282091271028605,13.357233807056682,18.0,136,0.35392030588772494,2,-14.607969411227508,173.3852759727455,3.0
2024-11-12 06:20:49.343836,20.338451616493465,13.34701826012492,18.0,137,0.35425477613769085,2,-14.574522386230917,174.46520226652515,3.0
2024-11-12 07:20:49.343836,19.633748635805002,11.922553194795933,18.0,138,0.3397247496496276,2,-16.027525035037236,171.86850154521335,3.0
2024-11-12 08:20:49.343837,20.27599693691182,13.826297550790942,18.0,139,0.3570038665546431,2,-14.299613344535686,177.1596850097217,3.0
2024-11-12 09:20:49.343838,18.87848319578351,12.544250308227685,18.0,140,0.33847464392949544,2,-16.152535607050453,173.60867254089024,3.0
2024-11-12 10:20:49.343838,20.205097452131973,12.396593296430291,18.0,141,0.34696607996762086,2,-15.303392003237917,176.64526482529195,3.0
2024-11-12 11:20:49.343839,22.012246103013833,14.68744088152415,18.0,142,0.3751466018507359,2,-12.485339814926412,184.5894937714623,3.0
2024-11-12 12:20:49.343840,20.290347369614604,17.079750607791446,18.0,143,0.3787960566920474,2,-12.120394330795257,186.62849970330282,3.0
2024-11-12 13:20:49.343840,22.485463508722226,14.638947886650014,18.0,144,0.37820343954473024,2,-12.179656045526976,187.32295878939001,3.0
2024-11-12 14:20:49.343841,21.502977689369878,16.849032512010776,18.0,145,0.38591958119461856,2,-11.408041880538143,190.32988790203714,3.0
2024-11-12 15:20:49.343842,23.344992302779406,17.070112200909723,18.0,146,0.4005506930259177,2,-9.944930697408225,194.8707244993068,3.0
2024-11-12 16:20:49.343842,20.780223709728222,15.31233178545423,18.0,147,0.3705123812582296,2,-12.948761874177038,188.51430600226365,3.0
2024-11-12 17:20:49.343843,24.12137688259749,17.578670997501007,18.0,148,0.4094866891447506,2,-9.051331085524936,199.05820348371833,3.0
2024-11-12 18:20:49.343844,22.338033320136763,17.7052225256277,18.0,149,0.3975921976956378,2,-10.240780230436222,197.20006781302388,3.0
2024-11-12 19:20:49.343844,22.61926016774513,17.502571169221145,18.0,150,0.3982499518501299,2,-10.175004814987012,198.34507647382938,3.0
2024-11-12 20:20:49.343845,21.238967164186352,16.166546586033295,18.0,151,0.3794838855558387,2,-12.051611444416132,194.73338619135936,3.0
2024-11-12 21:20:49.343846,21.38400670509353,16.42170135631058,18.0,152,0.38222091407845293,2,-11.77790859215471,196.41002038332786,3.0
2024-11-12 22:20:49.343846,24.36070343854223,17.88810097262727,18.0,153,0.4132590310451978,2,-8.674096895480218,204.98796654673447,3.0
2024-11-12 23:20:49.343847,22.370916655184153,16.653606720426062,18.0,154,0.3908163066255843,2,-10.918369337441568,200.49697034479425,3.0
2024-11-13 00:20:49.343848,22.38017264030205,15.421021686164858,18.0,155,0.3826651872432565,2,-11.73348127567435,199.4503782380358,3.0
2024-11-13 01:20:49.343848,20.93686618145876,15.429618790982753,18.0,156,0.37241316942649516,2,-12.758683057350481,197.98021508451754,3.0
2024-11-13 02:20:49.343849,22.48798479356687,15.358092276952993,18.0,157,0.3830157446575453,2,-11.698425534245473,201.53066728093194,3.0
2024-11-13 03:20:49.343850,18.938769687140255,12.213655733667347,18.0,158,0.3367012978944983,2,-16.32987021055017,191.15925650815194,3.0
2024-11-13 04:20:49.343850,22.200563983651545,14.103615234653349,18.0,159,0.37259955859043803,2,-12.7400441409562,200.93673463593916,3.0
2024-11-13 05:20:49.343851,18.287911797637353,14.469605859984373,18.0,160,0.34709198047825773,2,-15.290801952174228,195.81380768592575,3.0
2024-11-13 06:20:49.343852,18.091804847206912,13.907177462051624,18.0,161,0.341941693893727,2,-15.805830610627304,195.53509339252494,3.0
2024-11-13 07:20:49.343852,20.157867744135356,12.714559655298709,18.0,162,0.3487485006362916,2,-15.125149936370839,198.09602596369953,3.0
2024-11-13 08:20:49.343853,19.711614465383743,11.805538613901499,18.0,163,0.3395008369406558,2,-16.049916305934417,196.80673761029146,3.0
2024-11-13 09:20:49.343853,19.983395492227952,12.34994394172106,18.0,164,0.34507149884167343,2,-15.49285011583266,199.18556081695803,3.0
2024-11-13 10:20:49.343854,18.691400802287774,13.113942946557705,18.0,165,0.3409362920410117,2,-15.90637079589883,199.23990924498767,3.0
2024-11-13 11:20:49.343855,20.622886503488157,13.992426033407483,18.0,166,0.36058917239048904,2,-13.941082760951097,205.03481894833504,3.0
2024-11-13 12:20:49.343855,18.387066824552495,11.867052101107149,18.0,167,0.33044987227799405,2,-16.955012772200597,198.62955602573703,3.0
2024-11-13 13:20:49.343856,69.82075617561452,52.688315561865885,33.345519927075145,168,0.9251607837090683,0,92.51607837090683,417.29583081917144,0.0
2024-11-13 14:20:49.343857,72.25210626166401,55.82570118454932,33.44963220645946,169,0.8887446374290081,0,88.87446374290082,420.29064803300264,0.0
2024-11-13 15:20:49.343857,71.16354049215236,52.074566140535026,31.754840981131778,170,0.9328262823401806,0,93.28262823401806,419.20840213017743,0.0
2024-11-13 16:20:49.343858,76.47590091724518,54.25735053333592,38.51241061961887,171,0.8352784905237882,0,83.52784905237883,424.60878961310254,0.0
2024-11-13 17:20:49.343859,71.01216375660405,51.293603676822606,35.976119148825845,172,0.91097210671041,0,91.097210671041,422.29006936000394,0.0
2024-11-13 18:20:49.343859,70.26036921245493,49.27269186845002,38.0958112917369,173,0.9156835321764567,0,91.56835321764567,423.112909122464,0.0
2024-11-13 19:20:49.343860,76.77283244241629,59.409557229049135,34.88405446122667,174,0.8229985474761402,0,82.29985474761402,428.1892974277822,0.0
2024-11-13 20:20:49.343861,76.84622982447962,58.45553056387234,45.53037046319078,175,0.7578590182161533,0,75.78590182161533,432.3758916913742,0.0
2024-11-13 21:20:49.343861,72.9254778059654,51.052640723794255,36.710129145989846,176,0.8940185974921626,0,89.40185974921626,426.98412602245793,0.0
2024-11-13 22:20:49.343862,75.97925925277951,61.246568057550505,38.32817598511515,177,0.7934593783861847,0,79.34593783861847,432.6934005124498,0.0
2024-11-13 23:20:49.343862,72.86182050655418,56.421581421745,34.05134330456256,178,0.8764055934444673,0,87.64055934444673,429.85171017075294,0.0
2024-11-14 00:20:49.343863,73.45420124812561,54.918261455377845,29.00152659932213,179,0.9025489015682552,0,90.25489015682552,427.53142836121935,0.0
2024-11-14 01:20:49.343864,66.24028445093744,44.75333728224237,31.28812799480795,180,0.9629129508514969,0,96.29129508514968,419.5359577639889,0.0
2024-11-14 02:20:49.343864,57.90644092395714,42.665240030512116,31.98750991914313,181,0.8848023025802491,0,88.4802302580249,402.9242234342175,0.0
2024-11-14 03:20:49.343865,66.08678652045126,44.68411695174958,26.478748285924908,182,0.946467576730577,0,94.6467576730577,414.84287700791407,0.0
2024-11-14 04:20:49.343866,68.05048544261565,48.86134516011268,27.9988627157571,183,0.9469916797229794,0,94.69916797229794,423.5568529705064,0.0
2024-11-14 05:20:49.343866,63.42574917394475,41.56856229831006,21.404495035222443,184,0.8728614477517268,0,87.28614477517269,398.5578127304017,0.0
2024-11-14 06:20:49.343867,64.5480200504338,46.80218976951587,27.834737161758625,185,0.9346076020228122,0,93.46076020228122,418.58031478601237,0.0
2024-11-14 07:20:49.343868,63.59784956943734,42.65297174148927,25.211958406884246,186,0.9067032217232329,0,90.6703221723233,409.0398051118573,0.0
2024-11-14 08:20:49.343868,60.375344880625875,40.32898367522434,18.0,187,0.8201123546012042,0,82.01123546012042,388.5356763705718,3.0
2024-11-14 09:20:49.343869,57.58386608535154,45.44923931971172,22.553553759476372,188,0.8586754254461801,0,85.86754254461802,400.3128771346038,0.0
2024-11-14 10:20:49.343870,64.9043682325125,48.01262083011666,35.47100829581912,189,0.9070451027259936,0,90.70451027259936,428.9995527337736,0.0
2024-11-14 11:20:49.343870,71.42681499700124,48.850664202885916,22.10316730595739,190,0.9114918183276104,0,91.14918183276104,424.44132015693316,0.0
2024-11-14 12:20:49.343871,66.8122665509563,54.97491416612636,25.829263104740303,191,0.8829261349547332,0,88.29261349547332,427.791983452251,0.0
2024-11-14 13:20:49.343871,68.1487904205294,53.22884042516627,26.219329822835103,192,0.9067136704168117,0,90.67136704168118,431.1750413806287,0.0
