type,start_idx,end_idx,duration,temperature,vibration,pressure,operational_hours,system_state,efficiency_index,performance_score,description
operational_thresholds,167,167,1,18.387066824552495,11.867052101107149,18.0,167,2,0.2656827249327429,26.568272493274293,Low pressure indicating system stress
operational_thresholds,187,187,1,60.375344880625875,40.32898367522434,18.0,187,0,0.8060402342262853,80.60402342262853,Low pressure indicating system stress
operational_thresholds,207,207,1,71.47086404129563,44.485769701589014,18.0,207,0,0.9155001950138191,91.55001950138191,Low pressure indicating system stress
operational_thresholds,282,282,1,68.02721391320618,48.46855844350589,18.0,282,0,0.869204341707911,86.92043417079111,Low pressure indicating system stress
operational_thresholds,288,288,1,21.538627481970728,15.223741457650252,18.0,288,2,0.3221054542891706,32.21054542891706,Low pressure indicating system stress
operational_thresholds,289,289,1,22.651509061079086,14.024587177660742,18.0,289,2,0.3126936992494098,31.26936992494098,Low pressure indicating system stress
operational_thresholds,290,290,1,20.60809815323841,16.42011991664498,18.0,290,2,0.3265198427876649,32.65198427876649,Low pressure indicating system stress
operational_thresholds,291,291,1,23.720342620739828,15.66739245625891,18.0,291,2,0.34692732187478503,34.692732187478505,Low pressure indicating system stress
operational_thresholds,292,292,1,22.853566616690834,16.941732658787448,18.0,292,2,0.34627839729622745,34.62783972962274,Low pressure indicating system stress
operational_thresholds,293,293,1,22.63180501545272,16.60100965038588,18.0,293,2,0.3185433726494169,31.85433726494169,Low pressure indicating system stress
operational_thresholds,294,294,1,23.837974964352902,16.931428350987716,18.0,294,2,0.3498673314502143,34.98673314502143,Low pressure indicating system stress
operational_thresholds,295,295,1,21.008932880263586,15.085179410736895,18.0,295,2,0.30519914840775986,30.519914840775986,Low pressure indicating system stress
operational_thresholds,296,296,1,22.89236334079495,15.699930820739679,18.0,296,2,0.3268559503951327,32.685595039513274,Low pressure indicating system stress
operational_thresholds,297,297,1,22.93153585080646,15.359260497544321,18.0,297,2,0.32424258524372396,32.4242585243724,Low pressure indicating system stress
operational_thresholds,298,298,1,20.7400067036621,14.776631608530238,18.0,298,2,0.29886113105348333,29.886113105348333,Low pressure indicating system stress
operational_thresholds,299,299,1,21.553015047438763,16.249714263597095,18.0,299,2,0.3159663750380133,31.59663750380133,Low pressure indicating system stress
operational_thresholds,300,300,1,20.333493384883596,14.497935696482795,18.0,300,2,0.3019140232358092,30.191402323580917,Low pressure indicating system stress
operational_thresholds,301,301,1,19.699832563595987,13.465809396126648,18.0,301,2,0.2794211823876125,27.94211823876125,Low pressure indicating system stress
operational_thresholds,302,302,1,22.273666914497724,15.380385057719135,18.0,302,2,0.3202331721549311,32.02331721549311,Low pressure indicating system stress
operational_thresholds,303,303,1,17.981902803667424,11.588481370946948,18.0,303,2,0.24775499911382592,24.775499911382592,Low pressure indicating system stress
operational_thresholds,304,304,1,20.42633435187035,14.132457187364711,18.0,304,2,0.2792008550493683,27.920085504936832,Low pressure indicating system stress
operational_thresholds,305,305,1,19.736794580932163,13.45756713318826,18.0,305,2,0.2754338079197767,27.54338079197767,Low pressure indicating system stress
operational_thresholds,306,306,1,20.609064408936064,13.300497242316752,18.0,306,2,0.28821913241652874,28.821913241652876,Low pressure indicating system stress
operational_thresholds,307,307,1,20.17242652977664,14.91492507995817,18.0,307,2,0.29861145314656634,29.861145314656635,Low pressure indicating system stress
operational_thresholds,308,308,1,17.26381159707286,12.300586614448548,18.0,308,2,0.25866200358473634,25.866200358473634,Low pressure indicating system stress
operational_thresholds,309,309,1,20.5124678331456,14.2562457803182,18.0,309,2,0.28155103169632834,28.155103169632834,Low pressure indicating system stress
operational_thresholds,310,310,1,21.07558606578113,16.300283602728907,18.0,310,2,0.3040366179743741,30.403661797437408,Low pressure indicating system stress
operational_thresholds,311,311,1,22.49949365866533,17.13706253045213,18.0,311,2,0.3428169940792589,34.28169940792589,Low pressure indicating system stress
operational_thresholds,312,312,1,22.52921782196738,16.10409827821245,18.0,312,2,0.3301796400670467,33.01796400670467,Low pressure indicating system stress
operational_thresholds,313,313,1,21.52365797304873,14.906624395598323,18.0,313,2,0.32787425644511436,32.78742564451144,Low pressure indicating system stress
operational_thresholds,314,314,1,22.124390633436075,13.983344640353744,18.0,314,2,0.3147541454120605,31.47541454120605,Low pressure indicating system stress
operational_thresholds,315,315,1,21.57234920632071,16.878544670391587,18.0,315,2,0.3491692732261956,34.916927322619564,Low pressure indicating system stress
operational_thresholds,316,316,1,22.428638969553898,16.566222445677493,18.0,316,2,0.3377101701196681,33.771017011966805,Low pressure indicating system stress
operational_thresholds,317,317,1,22.169652208185347,14.81322733340324,18.0,317,2,0.33362247122561905,33.362247122561904,Low pressure indicating system stress
operational_thresholds,318,318,1,23.425395879990127,16.728180304903074,18.0,318,2,0.3426036629990328,34.260366299903275,Low pressure indicating system stress
operational_thresholds,319,319,1,22.648952603658262,16.023174541622307,18.0,319,2,0.33213297686498644,33.21329768649864,Low pressure indicating system stress
operational_thresholds,320,320,1,22.697422205409868,16.00725168148831,18.0,320,2,0.3250846174661165,32.50846174661165,Low pressure indicating system stress
operational_thresholds,321,321,1,22.211394799291753,14.50374557743119,18.0,321,2,0.3191267197952765,31.91267197952765,Low pressure indicating system stress
operational_thresholds,322,322,1,23.550710881619548,17.081617761108912,18.0,322,2,0.33988178995661256,33.98817899566126,Low pressure indicating system stress
operational_thresholds,323,323,1,22.350955723357263,17.170893393413408,18.0,323,2,0.3440784215452213,34.40784215452213,Low pressure indicating system stress
operational_thresholds,324,324,1,19.598307167751933,14.197505427444144,18.0,324,2,0.29338502192170035,29.338502192170036,Low pressure indicating system stress
operational_thresholds,325,325,1,20.59357897221202,17.77251940542246,18.0,325,2,0.3354153460977707,33.54153460977707,Low pressure indicating system stress
operational_thresholds,326,326,1,22.509327102026525,15.57236205708631,18.0,326,2,0.32471556594617845,32.471556594617844,Low pressure indicating system stress
operational_thresholds,327,327,1,18.875779993995696,13.25307372325336,18.0,327,2,0.2802027213362911,28.02027213362911,Low pressure indicating system stress
operational_thresholds,328,328,1,19.835036501378315,12.417003804634732,18.0,328,2,0.2838584819566061,28.385848195660614,Low pressure indicating system stress
operational_thresholds,329,329,1,18.708531502749643,12.550408546688201,18.0,329,2,0.26334903865365666,26.334903865365668,Low pressure indicating system stress
operational_thresholds,330,330,1,17.899210661468697,12.622264715809902,18.0,330,2,0.27420641139656143,27.420641139656144,Low pressure indicating system stress
operational_thresholds,331,331,1,19.33178615185475,13.93697761433964,18.0,331,2,0.29199254566916233,29.19925456691623,Low pressure indicating system stress
operational_thresholds,332,332,1,18.29086945413466,12.522504129863744,18.0,332,2,0.24974688947295287,24.974688947295288,Low pressure indicating system stress
operational_thresholds,333,333,1,20.74477307547919,13.40225438683442,18.0,333,2,0.2790253198568077,27.902531985680767,Low pressure indicating system stress
operational_thresholds,334,334,1,20.0879762449707,13.54861051726336,18.0,334,2,0.293303235562256,29.3303235562256,Low pressure indicating system stress
operational_thresholds,335,335,1,21.11577330352946,14.152677182671878,18.0,335,2,0.2949567460175364,29.49567460175364,Low pressure indicating system stress
operational_thresholds,377,377,1,68.14782202426241,44.82882412911675,18.0,377,0,0.9114180055380938,91.14180055380939,Low pressure indicating system stress
operational_thresholds,423,423,1,66.21070695646661,42.569671328855634,18.0,423,0,0.8855623220957575,88.55623220957575,Low pressure indicating system stress
operational_thresholds,425,425,1,70.19160788318428,46.93182132512255,18.0,425,0,0.9012604936262176,90.12604936262176,Low pressure indicating system stress
operational_thresholds,430,430,1,71.4251931976019,49.35250487539984,18.0,430,0,0.8824604017276979,88.2460401727698,Low pressure indicating system stress
operational_thresholds,456,456,1,20.743627752959522,15.17434974180935,18.0,456,2,0.3174357506862767,31.74357506862767,Low pressure indicating system stress
operational_thresholds,457,457,1,18.15340497576297,14.1709729017674,18.0,457,2,0.2836421898935444,28.36421898935444,Low pressure indicating system stress
operational_thresholds,458,458,1,19.935977247084725,14.613968577001241,18.0,458,2,0.29656889098315264,29.656889098315265,Low pressure indicating system stress
operational_thresholds,459,459,1,21.832913274096217,13.669397136421502,18.0,459,2,0.31298825322736845,31.298825322736846,Low pressure indicating system stress
operational_thresholds,460,460,1,22.538119101660662,14.149206744700138,18.0,460,2,0.32510689389861724,32.510689389861724,Low pressure indicating system stress
operational_thresholds,461,461,1,23.635135246319695,17.01798638379923,18.0,461,2,0.3513219245667709,35.13219245667709,Low pressure indicating system stress
operational_thresholds,462,462,1,22.374712635878815,15.83946290254407,18.0,462,2,0.31725448101191744,31.725448101191745,Low pressure indicating system stress
operational_thresholds,463,463,1,23.03566039510567,17.79351173575338,18.0,463,2,0.3546618508242896,35.46618508242896,Low pressure indicating system stress
operational_thresholds,464,464,1,20.43866893910795,14.552666939162016,18.0,464,2,0.2983041044472411,29.83041044472411,Low pressure indicating system stress
operational_thresholds,465,465,1,20.6092350091569,15.925724284787387,18.0,465,2,0.32694818239236056,32.69481823923606,Low pressure indicating system stress
operational_thresholds,466,466,1,19.76515029298091,14.998709591720326,18.0,466,2,0.3023231882099716,30.23231882099716,Low pressure indicating system stress
operational_thresholds,467,467,1,22.020092552701893,14.86942524221718,18.0,467,2,0.30878087246400643,30.878087246400643,Low pressure indicating system stress
operational_thresholds,468,468,1,18.84900299529144,14.659768906506885,18.0,468,2,0.2898184900283375,28.981849002833748,Low pressure indicating system stress
operational_thresholds,469,469,1,18.927274723687393,13.196826229469576,18.0,469,2,0.272904055445262,27.290405544526198,Low pressure indicating system stress
operational_thresholds,470,470,1,19.720329780693707,12.967217975855572,18.0,470,2,0.27093549436912956,27.093549436912955,Low pressure indicating system stress
operational_thresholds,471,471,1,18.133995326778827,11.033424693673835,18.0,471,2,0.24745945863049046,24.745945863049045,Low pressure indicating system stress
operational_thresholds,472,472,1,20.7231788588332,12.758439884595894,18.0,472,2,0.2839966908580329,28.399669085803293,Low pressure indicating system stress
operational_thresholds,473,473,1,20.104976898759876,12.553475389036963,18.0,473,2,0.27211024526109684,27.211024526109682,Low pressure indicating system stress
operational_thresholds,474,474,1,18.675373263673688,14.214060168041913,18.0,474,2,0.2848030076879041,28.48030076879041,Low pressure indicating system stress
operational_thresholds,475,475,1,21.892770739654107,16.890200595208764,18.0,475,2,0.3174199975206988,31.741999752069884,Low pressure indicating system stress
operational_thresholds,476,476,1,19.895663422287345,13.65206143108088,18.0,476,2,0.2882691596781576,28.826915967815758,Low pressure indicating system stress
operational_thresholds,477,477,1,19.477703237374342,13.86871104776708,18.0,477,2,0.27303662609149204,27.303662609149203,Low pressure indicating system stress
operational_thresholds,478,478,1,20.509906161046427,14.568403445524497,18.0,478,2,0.29729297980868363,29.729297980868363,Low pressure indicating system stress
operational_thresholds,479,479,1,19.843714626786205,12.744834508958299,18.0,479,2,0.27163355263708766,27.163355263708766,Low pressure indicating system stress
operational_thresholds,480,480,1,21.22910709296391,14.64226156531281,18.0,480,2,0.2977538142779159,29.775381427791594,Low pressure indicating system stress
operational_thresholds,481,481,1,22.38175176211291,17.142538948343695,18.0,481,2,0.3416111100715088,34.16111100715088,Low pressure indicating system stress
operational_thresholds,482,482,1,23.189026338413118,15.695386827994485,18.0,482,2,0.3355767942904685,33.55767942904685,Low pressure indicating system stress
operational_thresholds,483,483,1,23.157082349723762,15.159863440765024,18.0,483,2,0.3326134492193734,33.261344921937344,Low pressure indicating system stress
operational_thresholds,484,484,1,24.021634172806856,16.757473146716684,18.0,484,2,0.33424443209014565,33.42444320901456,Low pressure indicating system stress
operational_thresholds,485,485,1,24.637260032052783,18.172759781793353,18.0,485,2,0.37341274679985037,37.341274679985034,Low pressure indicating system stress
operational_thresholds,486,486,1,21.638920888569313,15.58757293301844,18.0,486,2,0.315946004756287,31.5946004756287,Low pressure indicating system stress
operational_thresholds,487,487,1,23.052264321768767,18.032912124366955,18.0,487,2,0.3635697010834231,36.35697010834231,Low pressure indicating system stress
operational_thresholds,488,488,1,24.10865516206331,16.05523660828565,18.0,488,2,0.349596705955608,34.9596705955608,Low pressure indicating system stress
operational_thresholds,489,489,1,21.23891166075319,14.969545459099471,18.0,489,2,0.3246544454531357,32.465444545313574,Low pressure indicating system stress
operational_thresholds,490,490,1,20.208215071165437,14.495226902914789,18.0,490,2,0.3026707904269208,30.26707904269208,Low pressure indicating system stress
operational_thresholds,491,491,1,21.26920478304462,14.72075687989568,18.0,491,2,0.3187920338684528,31.87920338684528,Low pressure indicating system stress
operational_thresholds,492,492,1,20.858641317316536,15.704079806617255,18.0,492,2,0.3109428402281802,31.09428402281802,Low pressure indicating system stress
operational_thresholds,493,493,1,21.131647582517857,15.524487148656647,18.0,493,2,0.3093091790061707,30.93091790061707,Low pressure indicating system stress
operational_thresholds,494,494,1,18.578362104065334,12.373571572131304,18.0,494,2,0.26216183222813816,26.216183222813815,Low pressure indicating system stress
operational_thresholds,495,495,1,17.31797432526963,13.572018107903988,18.0,495,2,0.2688564873579322,26.88564873579322,Low pressure indicating system stress
operational_thresholds,496,496,1,21.58793482772913,16.035586977629244,18.0,496,2,0.3132814222462682,31.32814222462682,Low pressure indicating system stress
operational_thresholds,497,497,1,17.10675855938344,10.755235422789626,18.0,497,2,0.23240365562988186,23.240365562988185,Low pressure indicating system stress
operational_thresholds,498,498,1,20.59685996589355,11.515030145416114,18.0,498,2,0.2531068182437469,25.310681824374694,Low pressure indicating system stress
operational_thresholds,499,499,1,19.45304787226967,12.354974070497615,18.0,499,2,0.25807259539273963,25.807259539273964,Low pressure indicating system stress
operational_thresholds,500,500,1,18.226831977015316,13.194898531662524,18.0,500,2,0.2676933734210405,26.76933734210405,Low pressure indicating system stress
operational_thresholds,501,501,1,19.639605592258203,14.193527344508563,18.0,501,2,0.28918690022090443,28.918690022090445,Low pressure indicating system stress
operational_thresholds,502,502,1,20.36368558984449,13.930212865921533,18.0,502,2,0.28315195916245195,28.315195916245194,Low pressure indicating system stress
operational_thresholds,503,503,1,18.58690500222786,12.885288589793555,18.0,503,2,0.2745319908478374,27.45319908478374,Low pressure indicating system stress
operational_thresholds,521,521,1,63.54919150120286,43.820663934819066,18.0,521,0,0.8791765320772165,87.91765320772164,Low pressure indicating system stress
operational_thresholds,569,569,1,57.52990093575275,40.89714546296609,18.0,569,0,0.8123096073098786,81.23096073098786,Low pressure indicating system stress
operational_thresholds,596,596,1,64.01751982465663,50.22660963369947,18.0,596,0,0.8525897409803821,85.25897409803821,Low pressure indicating system stress
operational_thresholds,624,624,1,22.466627762818487,14.772887432016864,18.0,624,2,0.31630673576893586,31.630673576893585,Low pressure indicating system stress
operational_thresholds,625,625,1,19.838981685261462,13.986867985386741,18.0,625,2,0.29261420338162725,29.261420338162726,Low pressure indicating system stress
operational_thresholds,626,626,1,23.239950472702084,16.37234143418868,18.0,626,2,0.3566043889135808,35.66043889135808,Low pressure indicating system stress
operational_thresholds,627,627,1,19.600958767061524,14.369246405706907,18.0,627,2,0.30060618133588335,30.060618133588335,Low pressure indicating system stress
operational_thresholds,628,628,1,21.945389608493134,16.956829822498253,18.0,628,2,0.33614533750013664,33.61453375001366,Low pressure indicating system stress
operational_thresholds,629,629,1,21.80403266730833,15.825409568654264,18.0,629,2,0.33103510373265377,33.10351037326538,Low pressure indicating system stress
operational_thresholds,630,630,1,21.843494976144218,16.3148702021396,18.0,630,2,0.3315086338015638,33.15086338015638,Low pressure indicating system stress
operational_thresholds,631,631,1,22.25699509696507,16.725643986883345,18.0,631,2,0.3410689583890346,34.10689583890346,Low pressure indicating system stress
operational_thresholds,632,632,1,23.690898919247662,16.7580979511688,18.0,632,2,0.3410045497369565,34.10045497369565,Low pressure indicating system stress
operational_thresholds,633,633,1,22.55601501395116,16.841723137372494,18.0,633,2,0.3376759901460321,33.76759901460321,Low pressure indicating system stress
operational_thresholds,634,634,1,20.89956110804856,14.909291235481863,18.0,634,2,0.30375567759046396,30.375567759046397,Low pressure indicating system stress
operational_thresholds,635,635,1,19.444396699121427,15.081958992164628,18.0,635,2,0.30823674749456353,30.82367474945635,Low pressure indicating system stress
operational_thresholds,636,636,1,23.19093958259968,15.19759570286215,18.0,636,2,0.33457791649955815,33.457791649955816,Low pressure indicating system stress
operational_thresholds,637,637,1,19.327101664482623,12.485941534050827,18.0,637,2,0.26103815893044147,26.103815893044146,Low pressure indicating system stress
operational_thresholds,638,638,1,20.997852693136988,16.212854239981908,18.0,638,2,0.3267303904681531,32.67303904681531,Low pressure indicating system stress
operational_thresholds,639,639,1,20.053246026201133,14.809141293182387,18.0,639,2,0.29970085074494923,29.970085074494925,Low pressure indicating system stress
operational_thresholds,640,640,1,21.288184800378506,16.464700375762746,18.0,640,2,0.31963351577702426,31.963351577702426,Low pressure indicating system stress
operational_thresholds,641,641,1,20.125643311062607,14.686898922696765,18.0,641,2,0.2768616120265798,27.686161202657978,Low pressure indicating system stress
operational_thresholds,642,642,1,22.107420777335392,15.140656433973925,18.0,642,2,0.326794182102931,32.6794182102931,Low pressure indicating system stress
operational_thresholds,643,643,1,17.414274712689636,10.966642204502534,18.0,643,2,0.24355258129323631,24.35525812932363,Low pressure indicating system stress
operational_thresholds,644,644,1,21.538638263685776,12.540899914888964,18.0,644,2,0.2944078530834209,29.440785308342086,Low pressure indicating system stress
operational_thresholds,645,645,1,21.662191742439806,15.218092516824669,18.0,645,2,0.31768310803285593,31.768310803285594,Low pressure indicating system stress
operational_thresholds,646,646,1,19.494641163666095,13.070305414357795,18.0,646,2,0.274493349594331,27.449334959433102,Low pressure indicating system stress
operational_thresholds,647,647,1,20.900971616705213,15.325107160185471,18.0,647,2,0.3103492553359606,31.03492553359606,Low pressure indicating system stress
operational_thresholds,648,648,1,20.323039005486077,14.035922617482544,18.0,648,2,0.2977048245420323,29.77048245420323,Low pressure indicating system stress
operational_thresholds,649,649,1,22.086883576504427,15.867784790875481,18.0,649,2,0.31908570162169936,31.908570162169937,Low pressure indicating system stress
operational_thresholds,650,650,1,23.557877266935247,18.554480644122645,18.0,650,2,0.35829935447041705,35.829935447041706,Low pressure indicating system stress
operational_thresholds,651,651,1,23.03925994770498,15.697661594017289,18.0,651,2,0.34534392029993644,34.53439202999364,Low pressure indicating system stress
operational_thresholds,652,652,1,26.689880009219767,18.8710053792638,18.0,652,2,0.37883326184856836,37.883326184856834,Low pressure indicating system stress
operational_thresholds,653,653,1,22.400162949818338,16.050375926440605,18.0,653,2,0.3357287213450888,33.57287213450888,Low pressure indicating system stress
operational_thresholds,654,654,1,22.747761671455592,15.904761345825356,18.0,654,2,0.3315284587994979,33.15284587994979,Low pressure indicating system stress
operational_thresholds,655,655,1,22.168228942391384,16.301197203482758,18.0,655,2,0.33726380079551677,33.726380079551674,Low pressure indicating system stress
operational_thresholds,656,656,1,23.424046672614985,16.530261821471456,18.0,656,2,0.3404479688983353,34.04479688983353,Low pressure indicating system stress
operational_thresholds,657,657,1,25.09364865117496,19.089277495492272,18.0,657,2,0.3882455924818893,38.824559248188926,Low pressure indicating system stress
operational_thresholds,658,658,1,22.157903351322275,14.893558774907115,18.0,658,2,0.32592074849202557,32.592074849202554,Low pressure indicating system stress
operational_thresholds,659,659,1,20.2826695353788,14.044084378636285,18.0,659,2,0.30062916292684216,30.062916292684218,Low pressure indicating system stress
operational_thresholds,660,660,1,20.690882401036117,15.858192693152018,18.0,660,2,0.32777492780538064,32.77749278053806,Low pressure indicating system stress
operational_thresholds,661,661,1,20.700974281472867,13.846782415817305,18.0,661,2,0.2867904772818597,28.67904772818597,Low pressure indicating system stress
operational_thresholds,662,662,1,19.590026148565435,14.17033308039298,18.0,662,2,0.2811793032759037,28.11793032759037,Low pressure indicating system stress
operational_thresholds,663,663,1,20.481838810506503,13.315925227109416,18.0,663,2,0.28066353653856224,28.066353653856225,Low pressure indicating system stress
operational_thresholds,664,664,1,19.336828762035704,12.596668373149129,18.0,664,2,0.2611886170292437,26.118861702924367,Low pressure indicating system stress
operational_thresholds,665,665,1,18.15918205064841,13.128244269156816,18.0,665,2,0.260575077039362,26.0575077039362,Low pressure indicating system stress
operational_thresholds,666,666,1,18.842898353450487,13.761017010285393,18.0,666,2,0.28152351996623604,28.152351996623604,Low pressure indicating system stress
operational_thresholds,667,667,1,18.91370009529069,13.634537911857008,18.0,667,2,0.2820835059743516,28.20835059743516,Low pressure indicating system stress
operational_thresholds,668,668,1,21.535245638435107,15.528841020076754,18.0,668,2,0.3185498374154355,31.854983741543553,Low pressure indicating system stress
operational_thresholds,669,669,1,21.65195340129411,14.334911375471366,18.0,669,2,0.30510951791008445,30.510951791008445,Low pressure indicating system stress
operational_thresholds,670,670,1,20.724187676181145,16.074201556674186,18.0,670,2,0.3246873575710263,32.46873575710263,Low pressure indicating system stress
operational_thresholds,671,671,1,21.839425551979826,15.943924115554978,18.0,671,2,0.3204472198879391,32.04472198879391,Low pressure indicating system stress
